SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customer_notes,Churn
0,71,109.5051685601536,869.8050474022899,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,Customer has issues with bills.,0
1,18,27.4710647264975,141.21279844659347,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,No issues reported.,0
0,68,51.510313670940555,3379.8835712462155,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,No issues reported.,1
0,61,89.50713216535006,1444.2026617538072,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,No issues reported.,0
1,20,114.56423158163997,6848.2057024527585,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,No issues reported.,1
0,11,116.82114656324555,6004.862115265166,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,Customer has issues with bills.,1
0,46,82.37935241829487,4593.205478368585,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,No issues reported.,0
0,64,37.706647014364165,3921.496123250519,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,No issues reported.,0
0,28,30.230495597102653,2060.529521917295,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,No issues reported.,1
1,48,113.32738625018276,3809.1938627476657,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,No issues reported.,0
0,35,61.859732790982,5136.381772630761,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,Customer has issues with bills.,0
0,8,37.829011342899825,6261.805204843686,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,No issues reported.,1
0,22,112.10619783564891,670.2158323675096,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,No issues reported.,1
0,24,28.754689292213342,5673.038029394794,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Customer has issues with bills.,0
0,66,91.57189523413605,5946.534193839389,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,Customer has issues with bills.,0
0,64,81.08893426810508,4479.826364731973,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,Customer has issues with bills.,0
0,65,27.06733377027963,1728.8922403040265,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,No issues reported.,0
0,14,52.294253961763935,4321.886581287504,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,No issues reported.,0
1,25,33.31803429877107,4030.7146904293536,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,Customer has issues with bills.,0
0,3,79.00210854958272,3815.2490618353104,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,Customer has issues with bills.,1
0,5,66.1998596835816,3694.9626452801967,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,No issues reported.,0
0,65,18.679650028379342,902.8319637473377,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,Customer has issues with bills.,0
0,54,116.30891191153276,1478.0520910102712,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,No issues reported.,1
0,19,53.38325731389881,795.1303969965016,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,No issues reported.,1
1,54,44.19954148012353,1953.6474009889346,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,No issues reported.,0
0,10,40.60551705730732,2121.255810560549,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,No issues reported.,0
1,16,34.21099756544357,1974.384257472115,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,No issues reported.,0
0,46,118.66327615975923,1701.8330899904402,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,No issues reported.,0
0,29,47.90850152210129,5888.204911548214,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,No issues reported.,0
0,15,59.00410647104031,6551.834378242278,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,No issues reported.,1
0,48,105.82126957589794,2629.1539893781096,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,No issues reported.,0
0,11,82.75969410605926,2453.71253120235,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,Customer has issues with bills.,0
1,34,55.30378838039989,6755.105207637081,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,No issues reported.,0
0,36,108.53200781034722,4998.254602120927,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,No issues reported.,0
1,30,93.59728232246681,2360.4013488850596,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,No issues reported.,1
0,19,41.15400100794082,5714.124916352953,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,No issues reported.,0
0,68,82.945768957292,2768.7036630785833,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,Customer has issues with bills.,0
0,70,110.95104907838635,4699.99027477564,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,No issues reported.,0
0,33,68.14431828426646,7941.206668855135,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,Customer has issues with bills.,0
1,22,91.97804648458255,2425.5009043805735,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,No issues reported.,1
0,36,115.8459262709105,7445.475906153738,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,No issues reported.,0
0,23,87.6366211599689,2577.6174077168894,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,No issues reported.,1
0,63,28.5450883214911,4330.683402643746,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,No issues reported.,0
0,26,42.82823486859458,3689.725612632137,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,Customer has issues with bills.,0
0,60,78.05719195293622,6269.233836738712,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,No issues reported.,1
0,5,45.94335944487656,505.87665409041205,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,No issues reported.,1
0,54,114.48294139160855,5023.783450500058,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,Customer has issues with bills.,1
0,38,58.98787941922846,6089.703383056217,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,No issues reported.,0
0,62,64.20165577610268,3786.7921675192306,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,No issues reported.,0
0,25,88.76101039374679,858.6692622331279,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,Customer has issues with bills.,0
0,12,70.93709799985835,1972.222416382407,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,Customer has issues with bills.,0
0,22,56.65566967232122,5443.224940052569,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,No issues reported.,0
0,9,25.952106453035164,7165.40735171714,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,No issues reported.,0
0,29,78.19278174554032,3383.42449892615,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,No issues reported.,1
0,44,105.44179309480049,4491.318760985895,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,No issues reported.,1
0,27,87.16912539688565,1841.1622668946313,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,No issues reported.,1
0,55,56.5902485097187,3308.4336193137988,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,No issues reported.,0
0,5,31.086469494624506,2706.4220481721204,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,No issues reported.,1
0,52,100.29198778387651,5250.491042521709,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,No issues reported.,0
1,13,112.89571040423607,7877.870857532817,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,No issues reported.,1
0,42,57.27143557502461,6509.834827886751,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,No issues reported.,0
0,15,91.47854001299818,1552.0596757345784,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,No issues reported.,0
0,18,59.53172570902095,4629.136112126286,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,Customer has issues with bills.,0
0,50,68.72782735464604,548.3317057894044,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,No issues reported.,1
0,2,102.31587625194918,1989.0676871062062,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,No issues reported.,1
0,13,26.634146392220934,1392.848435895021,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,Customer has issues with bills.,0
0,68,71.54870255306386,2696.490595053783,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,No issues reported.,0
0,47,39.81933760445786,5436.373397418652,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,Customer has issues with bills.,1
0,50,52.400497522324116,4004.282607300882,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,No issues reported.,0
0,12,83.01509687654857,7464.498484641858,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,No issues reported.,1
0,13,20.98645543985326,1716.3580524608342,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,No issues reported.,0
0,9,77.92942244680285,2925.276353112387,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,No issues reported.,1
0,59,46.735945065101845,2651.0508048132933,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,No issues reported.,0
0,45,85.53317826121125,1901.6526715056707,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,No issues reported.,0
1,70,32.47892586726195,7945.490786473402,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,No issues reported.,0
0,43,92.19906618352594,3108.9874973400997,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,No issues reported.,0
0,23,83.13679183617931,7525.15755510267,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,No issues reported.,1
0,45,115.8598042044753,3134.9116499260986,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,No issues reported.,1
1,23,109.82915400744388,1647.2587567882704,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,Customer has issues with bills.,1
0,34,46.72193775157008,969.7251299267297,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,No issues reported.,0
0,16,20.995315558906416,6847.141517128588,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,No issues reported.,0
0,63,84.11454039173165,274.4453419417732,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,No issues reported.,0
0,51,78.84018259496959,7715.8065054770595,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,No issues reported.,0
1,32,21.00659126102783,3356.147704669301,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,Customer has issues with bills.,0
0,38,30.579091684860565,1992.7302267675675,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,No issues reported.,0
0,56,77.01252130586656,4946.550665809969,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,Customer has issues with bills.,0
1,69,109.88864003637093,1079.1282725884803,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,No issues reported.,0
0,17,109.3532777895974,594.0979318132601,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,Customer has issues with bills.,0
0,39,33.474247988513525,6625.409769104186,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,No issues reported.,0
0,41,56.89968161372758,3407.865955365702,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,No issues reported.,0
0,48,22.59188786739349,4154.831144690348,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,No issues reported.,0
0,28,65.41182055947436,1428.593368838549,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,Customer has issues with bills.,0
0,50,93.93488769715717,508.52296375292156,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,No issues reported.,0
0,1,97.64225749224394,2953.7471467938776,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,No issues reported.,0
0,50,68.39844139295559,4058.1828499347785,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,No issues reported.,0
1,19,27.884902308175946,6127.725866174949,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,Customer has issues with bills.,0
0,59,56.57707950574742,4017.5218028794097,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,No issues reported.,1
1,68,111.92624697742362,6264.025388414456,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,No issues reported.,0
0,67,41.326061930231326,939.6055891654547,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,No issues reported.,0
0,41,50.385322216229014,528.7848557618108,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,No issues reported.,0
1,10,93.30613113403862,1286.238500551995,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,No issues reported.,0
0,28,91.97486928303678,6180.25779379411,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,Customer has issues with bills.,1
0,34,109.9263299465057,6079.034069996806,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,No issues reported.,1
0,39,57.255928417397726,1146.6124736528125,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,No issues reported.,0
0,56,69.96717174936626,265.59372299236315,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,No issues reported.,0
0,52,65.22294235265801,5487.999094361449,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,No issues reported.,0
1,3,111.48909318775654,6844.895373399635,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,No issues reported.,1
0,23,95.5677241768758,6037.349098638397,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,Customer has issues with bills.,0
0,17,101.80989887330175,1636.9407635244002,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,Customer has issues with bills.,0
0,71,31.626376017355796,4677.739413678322,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,No issues reported.,0
0,26,97.83059263325006,6063.353840602914,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,No issues reported.,1
0,18,61.764365988778444,2060.2107625183326,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,No issues reported.,0
0,46,20.595537624480034,4230.385506330631,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,No issues reported.,0
0,70,24.288879450700104,2528.194329417641,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,Customer has issues with bills.,0
0,31,86.37974794335187,1818.7365872499508,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,No issues reported.,0
1,9,55.63725033516997,7757.269608953252,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,No issues reported.,1
0,35,105.49561510895978,7302.251062318349,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,No issues reported.,1
0,60,92.04444995452458,3575.458411522032,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,No issues reported.,0
0,63,20.42884117252966,1109.9782888973934,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,No issues reported.,0
0,52,87.2822753395182,5828.224118279588,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,No issues reported.,0
0,48,37.581423509601805,2059.192495400922,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,No issues reported.,0
1,61,60.719548154743165,1363.3169967482108,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,Customer has issues with bills.,0
0,24,81.03588781335776,3063.519237331755,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,Customer has issues with bills.,1
1,58,105.95814305021713,4247.378714316619,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,No issues reported.,0
0,64,64.08783778338989,795.9943525440943,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,Customer has issues with bills.,0
1,30,99.50329064620901,4581.787411255077,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,No issues reported.,1
0,29,96.9380491114636,140.7568902615543,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,No issues reported.,1
1,10,59.91112054155146,7136.9258743888695,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,No issues reported.,1
0,39,68.59850642500675,7367.379978401594,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,No issues reported.,0
0,55,88.64874351000621,5869.437646478221,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,No issues reported.,0
1,28,21.38041768201744,3742.130741886942,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,No issues reported.,0
0,18,107.77654708682422,2052.768307568709,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,No issues reported.,1
0,41,95.6165240234882,5957.566680035689,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Customer has issues with bills.,1
0,65,43.31629608093421,7455.622316680884,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,No issues reported.,0
1,46,116.85858529549205,1283.6263990651382,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,No issues reported.,0
0,60,36.27873043525669,3736.3246630769013,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,Customer has issues with bills.,0
0,9,110.11571070729238,2534.5895634297694,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,No issues reported.,0
0,45,50.85958256147267,2865.6737747171915,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,Customer has issues with bills.,0
0,60,94.94624437149565,3256.9071710743165,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,Customer has issues with bills.,0
1,28,64.11584762141848,7615.25047168593,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,No issues reported.,1
0,3,92.26497243872522,2082.6272146311567,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,No issues reported.,0
0,51,33.90619631790631,3950.665378684597,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,No issues reported.,0
1,8,45.33539906784152,7612.7851269364955,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,Customer has issues with bills.,0
0,70,28.285711359438576,3818.0170835000545,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,No issues reported.,0
0,59,105.19697013449921,6911.285484096561,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,No issues reported.,0
0,61,48.027445270834676,487.2957374708111,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,No issues reported.,0
0,58,88.04486105637467,7625.100542568934,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,Customer has issues with bills.,0
0,70,100.68223037302357,1515.0767327751817,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,Customer has issues with bills.,0
0,12,108.84253275612427,7839.846463466428,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,No issues reported.,1
0,9,28.93286008882764,1419.660644277419,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,No issues reported.,0
0,49,107.99800081801756,3565.067903812535,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,No issues reported.,0
0,17,38.07390416193731,2481.5337181091572,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,No issues reported.,0
0,54,92.30865216489164,3476.194895325368,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,Customer has issues with bills.,0
0,44,91.49932644614343,2017.8758429005632,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,No issues reported.,1
0,32,19.1045657449659,7723.17225664433,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,No issues reported.,1
0,35,40.42270278518055,2458.4703916253993,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,No issues reported.,0
0,49,67.68680572381916,5232.527029368612,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,No issues reported.,0
0,54,60.463488019659856,1115.32150010513,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,No issues reported.,0
0,16,110.56663472840326,6598.3048072005595,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,No issues reported.,1
0,12,54.40395738500358,4348.412778107058,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,No issues reported.,0
0,8,112.4168633410142,7835.9441044778305,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,No issues reported.,0
0,21,64.42264649844938,3397.740644210271,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,No issues reported.,0
0,48,115.16746611233665,1578.266076094959,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,Customer has issues with bills.,0
1,8,92.35415840749855,2780.087148788071,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,No issues reported.,0
1,28,101.59812645903168,5900.525226436748,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,No issues reported.,0
0,10,28.7901272790746,5279.073473958833,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,No issues reported.,0
0,52,77.15721404085797,6230.824420752778,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,Customer has issues with bills.,0
0,15,32.59138616284976,604.6715048009459,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,No issues reported.,0
0,4,48.16091070612289,4650.60847260825,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,No issues reported.,1
0,62,80.91832331981044,7458.587337934525,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,No issues reported.,1
0,4,91.23568332173602,879.4961458220799,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,No issues reported.,1
0,41,22.18797009213071,771.2104528286693,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,No issues reported.,0
0,55,71.60984497277265,5738.00688650363,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,No issues reported.,0
0,28,75.06405562213358,2533.9575669344586,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,No issues reported.,0
0,47,26.172213709575217,5274.864612298169,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,No issues reported.,0
0,9,68.56914743717674,4371.37283703971,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,No issues reported.,0
0,2,89.99114914500757,7888.787550204542,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,No issues reported.,1
0,67,23.599342129990863,7114.476056029565,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,No issues reported.,0
0,48,94.65691152055818,5430.457424230192,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,69,76.18086374286575,2106.8714468988214,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,No issues reported.,1
0,28,101.98933443131499,2108.73547324451,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,Customer has issues with bills.,1
0,14,40.165288571834026,7060.0994551911845,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,Customer has issues with bills.,1
0,46,101.9940052634184,4690.296047761868,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,No issues reported.,1
1,13,27.75337801438053,6318.099863894367,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,No issues reported.,0
1,16,58.834884492689476,3608.9536305253437,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,No issues reported.,1
0,40,38.298221548227176,840.9579993433223,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,No issues reported.,0
0,72,106.29009364523284,2673.6701380541354,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,Customer has issues with bills.,0
0,30,89.09444153832827,1304.5025815111426,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,Customer has issues with bills.,0
1,65,20.798858604653184,6258.644082504253,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,Customer has issues with bills.,1
0,58,19.20709723920259,5609.56157344548,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,No issues reported.,0
1,48,47.52055007540781,723.9398432707435,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,No issues reported.,1
0,49,32.64995298519682,4977.992906567612,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,Customer has issues with bills.,0
0,2,81.59559999479967,6995.381082955709,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,No issues reported.,1
1,14,84.96159185519726,5584.437464808683,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,No issues reported.,1
0,17,112.91606581796744,4097.817511463405,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,No issues reported.,1
